file,uuid,title,artist,date,w,h,tags,status
tsuba-made-of-iron-openwork-shaped-like-a-heraldic-crane-eye__73352d27.jpg,73352d27-9754-4613-ae21-6d59b4196295,"Tsuba made of iron, openwork, shaped like a heraldic crane. Eyes made of yellow metal.",Georg Oeder,1916,600,623,birds,ok
tsuba-made-of-yellow-bronze-in-relief-and-inlaid-with-gold-s__ec98f8db.jpg,ec98f8db-82e5-4b5e-9ef1-e44dbbd47b76,"Tsuba made of yellow bronze. In relief and inlaid with gold, silver, and shibuichi, plovers above waves.",Georg Oeder,1916,600,621,birds,ok
uni-horned-creatures__c7d160ca.jpg,c7d160ca-7e5f-48de-b7b1-698d444ea248,Uni-Horned Creatures,,1678,1024,593,birds,ok
saint-mark-and-evangelical-symbols-8th-or-9th-century__2f54ba07.jpg,2f54ba07-49aa-4435-a749-c0b648c69b61,Saint Mark and Evangelical Symbols (8th or 9th century),John O. Westwood,1868,1200,763,birds,ok
saint-mark-7th-century__ada503ee.jpg,ada503ee-5767-404f-a2d5-6cec8716a6ee,Saint Mark (7th century),John O. Westwood,1868,700,961,birds,ok
pollybirdia-singularis__da2e69a3.jpg,da2e69a3-cbd7-47c3-8b0b-eb0102190568,Pollybirdia Singularis,Edward Lear,1888,508,800,"birds,parrots",ok
the-small-pack-penguin-the-royal-penguin__ca652634.jpg,ca652634-508b-4aea-9ecf-8e8e6db7b732,The Small Pack Penguin / The Royal Penguin,Frederick Albert Cook,1900,421,798,birds,ok
notre-dame-de-paris__cb285df3.jpg,cb285df3-1dd8-4339-884b-3ace6fb689dd,Notre-Dame de Paris,Luc-Olivier Merson,ca. 1881,539,800,birds,ok
the-pursuit__c7a82f3c.jpg,c7a82f3c-8cfe-45e4-98e8-20267f03686b,The Pursuit,J. J. Grandville,1844,855,1200,"birds,cats",ok
natural-history-of-carolina-florida-and-the-bahama-islands-v__cacb60fb.jpg,cacb60fb-cd08-4f6b-b0aa-ef16e4746964,"Natural History of Carolina, Florida and the Bahama Islands, v1. Tab 74",Mark Catesby,1731,562,768,birds,ok
natural-history-of-carolina-florida-and-the-bahama-islands-v__5c2f5124.jpg,5c2f5124-eaae-482b-9b10-cdd41269204e,"Natural History of Carolina, Florida and the Bahama Islands, v1. Tab 10",Mark Catesby,1731,553,768,"birds,parrots",ok
natural-history-of-carolina-florida-and-the-bahama-islands-v__6fd8a3d4.jpg,6fd8a3d4-fd4a-43a6-b907-7ff1940d4edc,"Natural History of Carolina, Florida and the Bahama Islands, v1. Tab 6",Mark Catesby,1731,1024,735,birds,ok
natural-history-of-carolina-florida-and-the-bahama-islands-v__51c0a2fe.jpg,51c0a2fe-c9c3-47bb-ac57-87c8c63e368b,"Natural History of Carolina, Florida and the Bahama Islands, v2. app. Tab 10",Mark Catesby,1743,1005,768,"beetles,birds,entomology,insects",ok
guide-for-constructing-the-tironian-con-and-orum__f6976737.jpg,f6976737-c681-4615-8a1d-3c7d0ef758d3,Guide for Constructing the Tironian con and Orum,Joris Hoefnagel,ca. 1595,827,1200,birds,ok
guide-for-constructing-the-letters-and-tironian-et__77cef72d.jpg,77cef72d-bd3b-4e18-8ba8-5443e3b040ef,Guide for Constructing the Letters Ç and Tironian et,Joris Hoefnagel,ca. 1595,827,1200,"bats,birds,lions",ok
guide-for-constructing-the-letters-a-and-b__bb309e24.jpg,bb309e24-46b9-4c2a-91b0-2b397aff8bc8,Guide for Constructing the Letters a and b,Joris Hoefnagel,ca. 1595,844,1200,birds,ok
guide-for-constructing-the-letter-e__f1f85546.jpg,f1f85546-76ae-49b8-abf0-1116912f6088,Guide for Constructing the Letter E,Joris Hoefnagel,ca. 1595,827,1200,birds,ok
guide-for-constructing-the-letter-c__2d62e88b.jpg,2d62e88b-7e27-4827-9dca-7a5bd52e3b1b,Guide for Constructing the Letter C,Joris Hoefnagel,ca. 1595,814,1200,birds,ok
night__6e24dd2e.jpg,6e24dd2e-6bfa-4c30-9f82-7234a266d9d0,Night,William Blake,ca. 1825,833,1200,birds,ok
untitled__72fe3ec3.jpg,72fe3ec3-5106-4511-b9c2-4dc4cc0bc0a7,,Giovanni Battista Bracelli,1624,1000,752,birds,ok
two-different-colourings-of-the-same-image-in-em-the-little-__8930ef42.jpg,8930ef42-ad52-46f9-aa3e-dcd7fc5cdac9,Two different colourings of the same image in <em>The “Little Folks” Painting Book</em> (1879),,1879,674,1374,birds,ok
peacock-shaped-hand-washing-device__094e8557.jpg,094e8557-1284-48db-8e07-4d0ef4223ff9,Peacock-shaped Hand Washing Device,Unknown (Illustration by Ibn al-Razzaz al-Jazari),1315,566,799,birds,ok
portrait-of-juan-maria-osorio__cc4d1eda.jpg,cc4d1eda-bef8-4799-b87c-8a59f320fa42,Portrait of Juan Maria Osorio,Agustín Esteve y Marques,ca. 1786,559,799,birds,ok
parrot-on-the-branch-of-a-flowering-rose-bush__1679dcfd.jpg,1679dcfd-d3d8-4ecc-a19a-21beced97f05,Parrot on the Branch of a Flowering Rose Bush,Itō Jakuchū,ca. 1900,1024,751,"birds,parrots",ok
swallow-and-camellia__67d0fedc.jpg,67d0fedc-eff1-4362-9d63-9b7036415ad0,Swallow and Camellia,Itō Jakuchū,ca. 1900,715,799,birds,ok
red-parrot-on-the-branch-of-a-tree__799ce6f0.jpg,799ce6f0-9ffb-41c0-99c8-6ac2b890de81,Red Parrot on the Branch of a Tree,Itō Jakuchū,ca. 1900,1024,753,"birds,parrots",ok
a-white-mackaw__e854f242.jpg,e854f242-f756-4e77-9ee6-515a3b08b209,A White Mackaw,Itō Jakuchū,ca. 1900,799,785,"birds,parrots",ok
the-paroquet__e2c297d3.jpg,e2c297d3-b70f-4639-af62-abca28aa971b,The Paroquet,Itō Jakuchū,ca. 1900,713,800,"birds,parrots",ok
golden-pheasant-in-the-snow__f88ee31d.jpg,f88ee31d-3088-4b29-8e72-f3d5263de2eb,Golden Pheasant in the Snow,Itō Jakuchū,ca. 1900,1173,820,birds,ok
no-sooner-had-he-whistled-than-he-heard-a-whizzing-and-a-whi__54e86ac5.jpg,54e86ac5-7fd8-408b-b3b4-d340c342349d,"""No sooner had he whistled than he heard a whizzing and a whirring from all quarters, and such a large flock of birds swept down that they blackened all the field in which they settled.""",Kay Nielsen,1922,557,800,birds,ok
18th-century__45b8893d.jpg,45b8893d-001e-4da1-8ef3-4387918c30ec,18th Century,Albert Racinet,1869–73,678,1024,birds,ok
chinese-detail__8ec1c2e7.jpg,8ec1c2e7-92f2-4ec0-bf33-8e2ec7c7f62e,Chinese (Detail),Albert Racinet,1869–73,800,797,birds,ok
chinese__9b81149a.jpg,9b81149a-76a8-4e19-a237-c3e7050af2c5,Chinese,Albert Racinet,1869–73,695,1024,birds,ok
fore-edge-for-a-copy-of-the-modern-history-of-hindostan__bd0f93c2.jpg,bd0f93c2-4878-4b9d-9e92-a6667dcdf419,Fore-edge for a copy of *The Modern History of Hindostan*,,1802,1024,315,birds,ok
fox-fires-on-new-year-s-eve-at-the-shozoku-nettle-tree-in-oj__0add1d08.jpg,0add1d08-aa67-454f-8805-a3b5d3259921,“Fox Fires” on New Year’s Eve at the Shozoku Nettle Tree in Oji,Utagawa Hiroshige,1857,600,894,birds,ok
cuckoo-and-pine__f15a7f88.jpg,f15a7f88-0c84-4086-824b-8bb2a2536b9a,Cuckoo and Pine,Utagawa Hiroshige,1840,1000,782,birds,ok
adam-tills-the-soil__573e3ea0.jpg,573e3ea0-deda-4ba7-994d-6ae29dbf8081,Adam Tills the Soil,Hans Holbein,1523–5,550,696,birds,ok
bird-of-paradise-in-emblem__5df401a2.jpg,5df401a2-1f65-4cee-b868-5abf8c0815a8,Bird of Paradise in Emblem,Joachim Camerarius,1596,870,1024,"birds,ducks",ok
bird-of-paradise__020845c6.jpg,020845c6-997b-4f39-bbbc-66e368e9ad10,Bird of Paradise,Conrad Gessner,1551–8,658,1024,"birds,ornithology",ok
bird-of-paradise-drinking-rain__a98020eb.jpg,a98020eb-6b5f-4ca8-909b-5a2d9be546c8,Bird of Paradise Drinking Rain,Ulisse Aldrovandi,1599,800,1269,birds,ok
representation-of-a-person-s-inward-state-who-being-reconcil__624f5d4c.jpg,624f5d4c-e1f3-4a05-b6bd-1b81976e2be6,"Representation of a Person's Inward State Who Being Reconciled With God, Will Know Nothing More Than the Crucified Jesus",Johannes Gossner,1851,671,1024,birds,ok
going-to-the-banquet__3b2645ee.jpg,3b2645ee-1fe9-4c79-b960-00f620998f8f,Going to the Banquet,J. J. Grandville,1877,446,712,birds,ok
untitled__94a5a0ef.jpg,94a5a0ef-c4b3-4e82-831b-009025230d00,,J. J. Grandville,1877,565,740,birds,ok
untitled__0c9862c2.jpg,0c9862c2-a358-4ca1-98c4-23612f39a37d,,J. J. Grandville,1877,566,604,birds,ok
the-stuffed-ox-in-operation__383f6f88.jpg,383f6f88-2d0c-463c-9a3b-f19cc1844392,The Stuffed Ox in Operation,Richard Kearton,1909,800,610,birds,ok
author-with-wooden-mask-off__33f226e3.jpg,33f226e3-3c6c-418e-ae7f-6f62513eafb3,Author With Wooden Mask Off,Richard Kearton,1909,652,754,birds,ok
artificial-tree-trunk-open__441bd59d.jpg,441bd59d-38c3-45a3-92b4-0b2b71dfd13a,Artificial Tree-Trunk Open,Richard Kearton,1898,699,1023,birds,ok
author-hidden-under-wooden-mask__4ab3d76a.jpg,4ab3d76a-4d45-417b-92a0-88ef32b5e0ef,Author Hidden Under Wooden Mask,Richard Kearton,1909,653,759,birds,ok
sod-house-for-photographing-golden-plover__71df77d8.jpg,71df77d8-18b9-4971-b32e-f0de6b8dabb2,Sod House for Photographing Golden Plover,Richard Kearton,1909,895,578,birds,ok
shouldering-the-imitation-ox__7442d2ea.jpg,7442d2ea-1d71-4bce-bb68-13e9ee02d59c,Shouldering the Imitation Ox,Richard Kearton,1909,963,1052,"birds,horses",ok
photographing-in-a-cart-shed__84a8b38f.jpg,84a8b38f-721c-4471-a41c-5df92b418adf,Photographing in a Cart-Shed,Richard Kearton,1909,752,1024,birds,ok
mounted-on-the-imitation-ox__84385f57.jpg,84385f57-c8d7-4079-adec-df2bbe906090,Mounted on the Imitation Ox,Richard Kearton,1909,755,800,"birds,livestock",ok
artificial-tree-trunk-closed__0890bdbb.jpg,0890bdbb-3c7c-45bc-a7b1-499db65c4e40,Artificial Tree-Trunk Closed,Richard Kearton,1898,710,1024,birds,ok
stone-house-for-photographing-oyster-catcher__0f9c1d82.jpg,0f9c1d82-6d6e-4637-bbdf-3c3eab603516,Stone House for Photographing Oyster-Catcher,Richard Kearton,1909,859,628,birds,ok
artificial-rubbish-heap__cb80e8e7.jpg,cb80e8e7-4536-4aeb-9b45-ce8a6705ec44,Artificial Rubbish-Heap,Richard Kearton,1898,800,676,birds,ok
artificial-rock__f270c529.jpg,f270c529-c285-432a-95b0-fcabe9e90131,Artificial Rock,Richard Kearton,1909,800,616,birds,ok
witches-presenting-wax-dolls-to-the-devil__3e40fe19.jpg,3e40fe19-e65a-4f8b-b02b-3d16a427ea76,Witches Presenting Wax Dolls to the Devil,,1720,1000,863,birds,ok
group-of-winter-dancers-qagyuhl-ceremonial-dancers-in-a-circ__52a65de8.jpg,52a65de8-5446-4953-9c5e-8fef1f9416ce,"Group of Winter Dancers, Qagyuhl — Ceremonial dancers, in a circle during the Winter Dance ceremony.",Edward Curtis,ca. 1914,640,470,birds,ok
kwahwumhl-koskimo-dancer-wearing-raven-mask-with-coat-of-cor__efcdc281.jpg,efcdc281-b3d9-4f13-a2dd-1d8a4546f9f8,"Kwahwumhl, Koskimo — Dancer wearing raven mask with coat of cormorant skins.",Edward Curtis,ca. 1914,476,640,birds,ok
a-monkey-holding-a-bound-putto-standing-on-a-garland-in-fron__cd7c3f17.jpg,cd7c3f17-932e-47db-a316-522803a98859,A Monkey Holding A Bound Putto Standing On A Garland In Front Of Which Are Two Winged Putti,Master of the Die,mid-16h century,1000,742,"bears,birds",ok
the-washington-coat-of-arms__5eae1ba9.jpg,5eae1ba9-2902-4c70-9af9-63b1c3d9d382,The Washington Coat of Arms,,1879,633,834,"birds,lions",ok
untitled__6918c0fa.jpg,6918c0fa-b90b-430a-a1c6-c39171fc5d28,,,1190–1200,653,800,"birds,dogs",ok
image-from-an-alchemical-manuscript-by-an-unknown-author__fb624e7b.jpg,fb624e7b-61ac-4958-a284-4917db64a7b2,Image from an alchemical manuscript by an unknown author.,,ca. 1725,1000,787,birds,ok
raja-yoga-academy-point-loma__146d68c7.jpg,146d68c7-eb62-4a7f-9b58-0d044cc25144,"Raja Yoga Academy, Point Loma",Bain News Service,1915,1024,748,birds,ok
children-at-raja-yoga-academy-point-loma__8c1b3369.jpg,8c1b3369-5845-445b-841b-46be8fffcfa1,"Children at Raja Yoga Academy, Point Loma",Bain News Service,1915,1024,748,birds,ok
phenakistoscope__33664f85.jpg,33664f85-a019-4c18-84b7-bf711e045196,Phenakistoscope,,1833,669,671,birds,ok
phenakistoscope__58488f1f.gif,58488f1f-46d2-432e-a157-4475c4283ddd,Phenakistoscope,,1833,480,480,birds,ok
phenakistoscope__8b17b4da.jpg,8b17b4da-1184-4c1a-8868-7ffdd5b63a73,Phenakistoscope,,1833,669,664,"birds,butterflies",ok
phenakistoscope__e2e38ef0.gif,e2e38ef0-7f8e-493e-ba15-f23dbb5aeff6,Phenakistoscope,,1833,480,480,"birds,butterflies",ok
black-sun__844369ca.jpg,844369ca-1fb1-4b79-8c3f-1fc1513be1c5,Black Sun,,1582,530,800,birds,ok
vaucanson-s-automata__6a3341a2.jpg,6a3341a2-294d-4bfa-8824-c61f4adabec3,Vaucanson’s Automata,,1902,1001,661,birds,ok
hydraulic-fountain-by-hero__d87bbef4.jpg,d87bbef4-9308-4dff-8f37-ecfc18bf3565,Hydraulic Fountain by Hero,,1851,1420,1500,birds,ok
untitled__bff4681f.jpg,bff4681f-6bc2-4488-92cc-57d8c36d3453,,Anne Wagner,1795-1834,1000,656,birds,ok
the-stabbed-dove-and-the-fountain__80e7813f.jpg,80e7813f-0ba5-4e82-bb98-0757c2d5ba4c,The stabbed dove and the fountain,Guillaume Apollinaire,1918,1004,1609,birds,ok
untitled__3c629637.jpg,3c629637-d6af-4e96-9581-bf8433be834c,,Giuseppe Maria Mitelli,1718,563,800,birds,ok
untitled__73a704c3.jpg,73a704c3-d56e-4944-b4ec-f7c89e2c4beb,,Giuseppe Maria Mitelli,1718,563,800,birds,ok
galanthus-and-ipheion__443fd7d7.jpg,443fd7d7-7ab5-456c-b7be-3464d1c496df,Galanthus and Ipheion,Gherardo Cibo,,600,826,birds,ok
helleboris-viridis__006df5f7.jpg,006df5f7-275c-436e-a181-09016b3c43b9,Helleboris viridis,Gherardo Cibo,,600,841,birds,ok
but-the-mother-came-with-such-a-rush-that-he-had-to-hurl-him__63d9a44e.jpg,63d9a44e-3b67-4902-9517-52347ab77279,"""But the mother came with such a rush that he had to hurl himself into the lake to escape her fury.""",Arthur Heming,1925,885,960,"bears,birds",ok
untitled__2acf9f03.jpg,2acf9f03-4399-4171-b99a-24b39cf1a2c8,,,ca. 1775,620,471,birds,ok
dante-and-beatrice-ascending-to-the-heaven-of-jupiter__1fac5747.jpg,1fac5747-7648-4312-b7ea-4af743cf9318,Dante and Beatrice ascending to the Heaven of Jupiter,,1444–1450,1024,497,birds,ok
dante-and-virgil-at-the-gates-of-purgatory-and-the-proud-car__febe7472.jpg,febe7472-fa27-4f4c-9e2f-4bc7cbcf3624,"Dante and Virgil at the gates of Purgatory, and the Proud carrying heavy stones",,1444–1450,1024,507,birds,ok
a-fountain-in-the-shape-of-a-cage__952cba91.jpg,952cba91-691e-4394-8335-849efb7927e0,A Fountain in the Shape of a Cage,Cornelis Floris II; Hieronymus Cock,1557,800,1150,birds,ok
a-woman-and-two-satyrs-by-a-fountain__a97c8935.jpg,a97c8935-ade7-4114-8197-28cd4bd92573,A Woman and Two Satyrs by a Fountain,Cornelis Floris II; Hieronymus Cock; Johannes or Lucas van Doetecum,1556,800,1089,birds,ok
allegory-for-the-sense-of-touch__324983fb.jpg,324983fb-1abf-4658-91ee-b55888a7b8d1,Allegory for the Sense of Touch,N. de Bruyn; Maerten de Vos,ca. 1560,690,534,birds,ok
a-eunuch-s-dream__e5e92583.jpg,e5e92583-25b6-40e3-9041-ceaf657a38de,A Eunuch's Dream,Jean Lecomte du Nouÿ,1874,2500,1498,birds,ok
untitled__b33e9125.jpg,b33e9125-7f76-4010-a1f3-f9a34986df04,,Utagawa Yoshishige,1848,500,701,birds,ok
untitled__dcf2b32e.jpg,dcf2b32e-899c-499d-8f56-1fc19b5215cd,,Utagawa Yoshishige,1848,500,692,birds,ok
untitled__0234b455.jpg,0234b455-a18d-4c7f-8f6c-33775f277ac8,,,ca. 1467,600,901,birds,ok
untitled__9b1b9f4a.jpg,9b1b9f4a-50e3-43f4-8b69-ed4b4b6dd638,,Master of San Miniato,15th century,600,886,"birds,goats",ok
the-crow-crieth__2e7163f2.jpg,2e7163f2-506c-4c65-b0c4-fc64d69c5f49,“The Crow Crieth…”,,1705,605,1024,birds,ok
a-tree-a-spider-web-and-an-eagle__f6dc1d9f.jpg,f6dc1d9f-5b7a-4ea9-b0c7-81f0fcb98351,"A tree, a spider web, and an eagle.",,ca. 1440,570,841,birds,ok
plants-and-a-bird-of-prey-killing-a-duck__febf233d.jpg,febf233d-8b5f-4823-96a3-b7e295a717a9,"Plants, and a bird of prey killing a duck.",,ca. 1440,570,834,birds,ok
untitled__bc588339.jpg,bc588339-cce0-4274-84e8-a4ce02316cb9,,Arent van Bolten,ca. 1610,850,724,birds,ok
untitled__dce1d284.jpg,dce1d284-111c-4e72-a74e-8a51d8e9b06f,,Arent van Bolten,ca. 1610,850,640,"birds,cats",ok
untitled__f20e629f.jpg,f20e629f-cee8-48fd-b758-648f36edbd08,,Arent van Bolten,ca. 1610,850,626,birds,ok
untitled__77ebf496.jpg,77ebf496-1ad3-450b-a46b-36e0bfe3fca2,,,,487,240,"birds,fish",ok
untitled__df1ead0f.jpg,df1ead0f-5732-4a88-93fc-50d73e9b3cf8,,,,243,250,birds,ok
l-the-geese-being-tired-rest-superficially-on-the-branch-of-__1db10029.jpg,1db10029-ffbb-434b-950f-4f151e66b7d0,"L. & the geese being tired, rest superficially on the branch of an oak tree.",Edward Lear,1860,840,587,birds,ok
b-h-h-remonstrates-with-e-l-on-his-determination-to-get-out-__35a0f402.jpg,35a0f402-799b-48a6-b20a-0e5bcd6123a3,B.H.H. remonstrates with E.L. on his determination to get out of doors on a windy day.,Edward Lear,1860,840,588,birds,ok
l-is-gradually-blown-away-farther-farther-farther-fluff__5d665f44.jpg,5d665f44-2be6-4b44-b016-c0158f4df277,L. is gradually blown away farther & farther & farther & fluff.,Edward Lear,1860,840,587,birds,ok
december-26-1860__937f78cd.jpg,937f78cd-d3c5-4626-ace6-2f8a276c2f1f,December 26. 1860,Edward Lear,1860,840,588,birds,ok
last-view-of-e-l-before-he-was-teetotallaciously-blown-away__036ac77b.jpg,036ac77b-2ef7-423d-8cf8-18f49239b095,Last view of E. L. before he was teetotallaciously blown away.,Edward Lear,1860,840,587,birds,ok
l-continues-to-fly-on-is-joined-by-some-friendly-geese__01701190.jpg,01701190-0ff6-4194-a16c-b51d71f281c3,"L. continues to fly on, & is joined by some friendly geese.",Edward Lear,1860,840,587,birds,ok
l-continues-to-fly-straight-forward__a40fb83e.jpg,a40fb83e-5f8e-410c-9b07-96eb52fe1c7f,L. continues to fly straight forward.,Edward Lear,1860,840,587,birds,ok
l-goes-out-but-finds-the-wind-inconveniently-high__aeb6c54f.jpg,aeb6c54f-b7c6-4443-bede-63d339ba5323,"L. goes out, but finds the wind inconveniently high.",Edward Lear,1860,840,587,birds,ok
the-last-view-but-one-of-e-l-as-he-appeared-on-the-windy-day__d20a2b8a.jpg,d20a2b8a-d7a7-4cc8-afe1-6dbc5794b445,"The last view but one of E. L. as he appeared on the windy day of June 2, 1860.",Edward Lear,1860,840,587,birds,ok
l-is-carried-off-his-legs-into-the-hair-sic-all-among-the-bi__de6d9d8c.jpg,de6d9d8c-2c26-4c10-9045-7e0b880ff2c1,L. is carried off his legs into the hair [sic] all among the birds.,Edward Lear,1860,840,585,birds,ok
untitled__c2935cb6.jpg,c2935cb6-a612-4e4e-88d1-d8043a722a31,,Frederick Whitney,1909,1160,1500,birds,ok
canon-table-page__8047d041.jpg,8047d041-9725-45f6-99e5-c14969ce43b8,Canon Table Page,T'oros Roslin,1256,555,700,birds,ok
the-dancing-fairy__c8152d48.jpg,c8152d48-c8d2-4f80-a400-5f864fc9c975,The Dancing Fairy,Frances Griffiths; Elsie Wright,1922,540,735,birds,ok
the-sawed-off-head-the-reduction__38f3b756.jpg,38f3b756-ebeb-4d51-81e6-abeeb778793f,The Sawed-Off Head / The Reduction,,1897,312,790,birds,ok
the-sawed-off-head-the-reduction__74ed4f4b.jpg,74ed4f4b-d1bb-46bf-aa2f-46f78aa42163,The Sawed-Off Head / The Reduction,,1897,1306,3200,birds,ok
another-decapitation__84771dd8.jpg,84771dd8-80d4-4222-9fbd-ba53aa8f511f,Another Decapitation,,1897,1306,1712,birds,ok
the-water-wonder-or-the-fishes-lords-of-the-creation__3c5b06d9.jpg,3c5b06d9-2fc4-47ad-8c08-e5b3bbe7a796,The water wonder or the fishes lords of the creation,,18th century,786,558,birds,ok
gallantry-a-la-mode-or-the-lovers-catched-by-the-bird__f1f682ca.jpg,f1f682ca-587a-4081-8569-b97b48a7d083,Gallantry - a la mode - or the lovers catched by the bird,,18th century,771,540,birds,ok
magic-toys__ee553d0f.jpeg,ee553d0f-7c63-487e-b034-8fd57c1e9d43,Magic Toys,,1883,2984,2197,birds,ok
untitled__9eb6c14b.jpg,9eb6c14b-ea47-4577-bd24-51e1451e0411,,Augustin Hirschvogel,1543,4166,5880,"birds,owls",ok
untitled__d5f20ef5.jpg,d5f20ef5-4fb8-4a45-9407-23fb6241c963,,Ernst Schneidler,1919,370,368,"birds,deer",ok
hemlock__14e6c45d.jpg,14e6c45d-578d-4717-80dd-eb7016de817e,Hemlock,J. J. Grandville,1849,1073,1500,"birds,frogs,rabbits",ok
poppy__3eb291e5.jpg,3eb291e5-9e66-40e0-84d5-9c1a43d0dcd8,Poppy,J. J. Grandville,1849,1067,1500,"birds,insects",ok
gillyflower__b61cd150.jpeg,b61cd150-782c-40f8-8224-10cd1b133a47,Gillyflower,J. J. Grandville,1849,1208,1500,birds,ok
pansy__b55bedad.jpg,b55bedad-fd02-4a80-b444-23cf3b4d5583,Pansy,J. J. Grandville,1849,1094,1500,birds,ok
hortensia-and-crown-imperial__ed0602b9.jpg,ed0602b9-a9d7-489d-a734-97343372b3bf,Hortensia and crown imperial,J. J. Grandville,1849,1129,1500,"birds,insects",ok
untitled__7b15cdda.jpg,7b15cdda-3c23-47cb-b049-a7e7bae081e1,,Charles Mavelot,1695,800,564,birds,ok
untitled__a46f2695.jpg,a46f2695-3a97-4758-afc0-b5db3ada0de4,,Charles Mavelot,1695,800,564,birds,ok
untitled__a05160d8.jpg,a05160d8-450f-48e6-a9f9-df830d266b4f,,Charles Mavelot,1695,800,564,birds,ok
untitled__f0c9ae60.jpg,f0c9ae60-61d1-40fc-9a4e-1bde080390b6,,Charles Mavelot,1695,800,564,birds,ok
untitled__cc546013.jpg,cc546013-8916-48ce-b371-6885366fa5fa,,,1678-1693,800,632,birds,ok
untitled__5ad4e263.jpg,5ad4e263-f33f-4069-98cd-f3e41261ff64,,,ca. 17th century,2040,1980,birds,ok
untitled__133dff13.jpeg,133dff13-83fb-4e4b-a4c2-53cf2dc5a715,,,1902,1494,2120,birds,ok
untitled__7ad07964.jpeg,7ad07964-3a7d-428a-99b5-c0a4b7a67719,,,1902,1624,2288,birds,ok
embalming-jar__5671021c.jpg,5671021c-abb5-4700-b01d-37640a5430b2,Embalming Jar,Frederic Ruysch,1710,650,878,birds,ok
entrance-to-the-hut__1c87a8f9.jpg,1c87a8f9-ed9a-40f5-a283-d9ec673d93b1,Entrance to the Hut,Hjalmar Johansen,1913,700,705,birds,ok
untitled__8b472e03.jpg,8b472e03-1e8b-4365-b2d6-977a6053e615,,Giambattista della Porta,1586,383,600,birds,ok
untitled__ea8f2c60.jpg,ea8f2c60-9071-4e07-9471-d3e899267f9f,,Giambattista della Porta,1586,387,599,birds,ok
bronze-eagle-at-the-mus-e-alexandre-iii__d8ca0f1e.jpg,d8ca0f1e-bab0-4c06-9883-764af1bc426c,Bronze Eagle at the Musée Alexandre III,Clare Sheridan,1921,620,800,"eagles,ornithology",ok
mr-glaisher-insensible-at-the-height-of-seven-miles__bf073eeb.jpg,bf073eeb-d1ac-49d4-af4c-02a94e932316,Mr. Glaisher insensible at the height of seven miles.,Émile-Antoine Bayard; Charles Laplante,1871,1764,2637,pigeons,ok
untitled__d294acdf.jpg,d294acdf-9363-435e-8cef-f002d429f630,,Anton Seder,1896,1644,2178,owls,ok
left-a-toy-owl-sold-at-the-shrine-of-kishimojin-in-tokyo-the__e646d028.jpg,e646d028-0d10-4b8f-8271-55c96f6cecb5,"Left: A toy owl sold at the shrine of Kishimojin in Tokyo. The fox, dressed as an actor, is a kind of jumping jack. Right: various noisemakers — clamshell rattles, seed “bells”, and a popgun type “firecracker”. (Volume 1, pg. 39)",,1891,1400,983,owls,ok
hoot-owl-cafe-horizontal-view-8711-long-beach-boulevard-sout__a9635843.jpg,a9635843-3486-4125-9f6d-baf14d63aedc,"Hoot Owl Cafe, horizontal view, 8711 Long Beach Boulevard, Southgate, Los Angeles, California.",John Margolies,1977,1024,691,owls,ok
skating-owls__b84b0960.jpg,b84b0960-94c5-49c5-9da5-5b2c16db65ce,Skating Owls,Adriaen van de Venne,1660,1200,830,"monkeys,owls",ok
what-a-golden-beak__528ab1ce.jpg,528ab1ce-9d37-4696-8a03-96772aff7b3c,What a Golden Beak!,Francisco de Goya,1797–99,680,962,owls,ok
the-sleep-of-reason-produces-monsters__04c9bc1e.jpg,04c9bc1e-948b-4c39-8c30-970f8f820e66,The Sleep of Reason Produces Monsters,Francisco de Goya,1797–9,680,995,owls,ok
amon__90a44be2.jpg,90a44be2-cd79-4c7e-9f85-3c8ad4468d7a,Amon,Louis le Breton,1863,704,800,owls,ok
no-injury-to-the-willing__577d8478.jpg,577d8478-e396-433f-bb5b-d5ea7ebab92b,No Injury to the Willing,Marcus Eugenius Bonacina,ca. 1790,419,583,owls,ok
untitled__0845ff90.jpg,0845ff90-02d2-4e8e-a6c6-c147f1c28000,,Anne Wagner,1795-1834,1000,641,owls,ok
the-sleep-of-reason-produces-monsters__04f5b34b.jpeg,04f5b34b-eabf-4c2f-907d-a047c7e8d7f8,The Sleep of Reason Produces Monsters,Francisco Goya,ca. 1799,1857,2600,"bats,owls",ok
the-joys-of-hallowe-en__843485f7.jpg,843485f7-7a76-4bbc-bdf4-34b57eea0f91,The Joys of Hallowe'en,,ca. 1910,1198,1920,"cats,owls",ok
hallowe-en-morning__f3180d90.jpg,f3180d90-d9eb-4af4-9f1e-4ecde4e2e699,Hallowe'en Morning,,ca. 1912,2366,1500,"cats,owls",ok
untitled__ffd13ed3.jpg,ffd13ed3-773b-4d77-8ff5-e3434e45d1c5,,Giambattista della Porta,1586,389,599,owls,ok
zeus-on-his-throne__ffabe6c1.jpg,ffabe6c1-cbd6-449b-85a2-b0ba97550445,Zeus on His Throne,Maria Catharina Prestel; Giulio Romano,1781,2620,3420,eagles,ok
flag-of-the-union__db7d5e00.jpg,db7d5e00-8a0e-4800-ae1e-5011450bd7d3,Flag of the Union,P.A.M.,1920,1280,890,eagles,ok
the-temple-of-the-sun__9ec172ba.jpeg,9ec172ba-a36d-4ddd-8f9e-555993e5d093,The temple of the sun,,1499,1640,2720,eagles,ok
