file,uuid,title,artist,date,w,h,tags,status
untitled__03d67147.jpg,03d67147-c479-45d0-bbbe-6e406488d938,,Harold Fisk,1944,1000,1443,serpentine,ok
untitled__078b4af8.jpg,078b4af8-41d7-468c-a3f2-d74a69e616a2,,Harold Fisk,1944,1000,1485,serpentine,ok
untitled__0dc86502.jpg,0dc86502-503d-4a89-a46b-657f854a1301,,Harold Fisk,1944,1000,1489,serpentine,ok
untitled__b9e026ce.jpg,b9e026ce-dae9-4f65-8b6b-4f70e7dc34d4,,Harold Fisk,1944,1000,1410,serpentine,ok
untitled__c7b54440.jpg,c7b54440-dff1-4998-97e9-b3cfc0e20afe,,Harold Fisk,1944,1000,1419,serpentine,ok
untitled__ce076845.jpg,ce076845-ab86-48f5-a7df-f2997d9746bb,,Harold Fisk,1944,1000,1444,serpentine,ok
miss-lo-e-fuller__729ba5ef.jpg,729ba5ef-3351-4e33-a7bd-c24100250ad9,Miss Loïe Fuller,Henri de Toulouse-Lautrec,1893,710,1024,serpentine,ok
loie-fuller-in-her-gown__7f8e05fe.jpg,7f8e05fe-13da-497c-aeb8-ab5ee2f17731,Loie Fuller in Her Gown,,1901,805,1023,serpentine,ok
loie-fuller-detail__8bf6668b.jpg,8bf6668b-4401-42ce-9c65-ed3df683a66c,Loie Fuller (Detail),Samuel Joshua Beckett,1900,823,1023,serpentine,ok
loie-fuller__e3d13290.jpg,e3d13290-d245-42ca-880a-7cac9ce478b0,Loie Fuller,Samuel Joshua Beckett,1900,1024,909,serpentine,ok
untitled__ef18afe0.jpg,ef18afe0-987a-4875-bdc2-083062c65d96,,Lorenz Stoer,1567,574,800,serpentine,ok
m-73-5-581h-not-able-to-provide-a-translation__383106b7.jpg,383106b7-d47f-43da-b4ff-1f9fcd86a917,M.73.5.581h: (Not able to provide a translation),,19th century,620,788,"hell,serpentine",ok
untitled__021137b1.jpg,021137b1-8bde-4447-b21a-5d3e41a329ac,,Wilhelm Dilich,1598,3130,4702,dragons,ok
untitled__74908f8d.jpg,74908f8d-293d-4479-a23e-243870ee5e83,,Wilhelm Dilich,1598,4726,3143,dragons,ok
untitled__d2474d7f.jpg,d2474d7f-b7b1-43e2-ba3a-0d5d1607927b,,Wilhelm Dilich,1598,6153,4691,dragons,ok
three-folios-from-a-persian-manuscript-of-i-kal-lah-wa-dimna__45d1795b.jpg,45d1795b-c5af-4e1d-9585-393194c65c26,Three Folios from a Persian Manuscript of <i>Kalīlah wa-Dimnah</i>,,ca. 1010,1819,1203,dragons,ok
untitled__895d22cf.jpg,895d22cf-f553-425b-9741-532a5a63443e,,John Bingley Garland,ca. 1850–60,1795,1442,dragons,ok
untitled__9da84581.jpeg,9da84581-fe85-4cb3-a430-166f85b91398,,John Bingley Garland,ca. 1850–60,1836,1436,dragons,ok
untitled__8a896c8f.jpeg,8a896c8f-577f-4cdd-bb02-d43d80c15bcd,,Philipp Hainhofer,1596–1633,812,1062,dragons,ok
the-visitation-of-the-shepherds__6ae40204.jpeg,6ae40204-c7c8-485c-8119-1c0de308bfb2,The Visitation of the shepherds,,ca. 1330,932,1183,dragons,ok
untitled__de3908d2.jpg,de3908d2-b2dc-4ce8-8e07-8f1be79db4a2,,Elias Ashmole,1652,1200,758,dragons,ok
tsuba-made-of-iron-openwork-with-a-writhing-dragon-in-a-simp__be6dfa9f.jpg,be6dfa9f-0675-4a52-92de-977168d10a69,"Tsuba made of iron, openwork, with a writhing dragon in a simple hoop.",Georg Oeder,1916,600,639,dragons,ok
uni-horned-creatures__c7d160ca.jpg,c7d160ca-7e5f-48de-b7b1-698d444ea248,Uni-Horned Creatures,,1678,1024,593,dragons,ok
cover-for-em-curiosities-of-the-microscope-em__519c32d1.jpeg,519c32d1-3d08-4f1a-8084-88efcfd0884d,Cover for <em>Curiosities of the Microscope</em>,,1852,1126,1456,dragons,ok
dragon-and-tiger__6e296f14.jpg,6e296f14-f98f-44a3-9ce1-adf15601631a,Dragon and Tiger,Sesson Shūkei,1500s,1122,571,dragons,ok
the-pitiless-reptile-has-killed-his-poor-companions__482702aa.jpg,482702aa-e8c6-4b7b-8bd3-1c1731b056ff,The pitiless reptile has killed his poor companions,Nathaniel Hawthorne,1921,620,809,dragons,ok
she-whipped-up-the-snakes-and-ascended-high-over-the-city__5f09bc96.jpg,5f09bc96-bf61-4e7f-af04-477c010b1f6c,She whipped up the snakes and ascended high over the city,Nathaniel Hawthorne,1921,620,810,dragons,ok
untitled__53b838b5.jpg,53b838b5-41c9-440b-b062-4da5cc1bbd9f,,,ca. 820,800,752,dragons,ok
untitled__349337be.jpg,349337be-8ebb-4424-8915-ee7d11bdc916,,Johann Zahn,1685,1024,1009,dragons,ok
untitled__eff8631b.jpg,eff8631b-ed1f-44ac-9025-79db0930da8f,,,1190–1200,690,800,dragons,ok
image-from-an-alchemical-manuscript-by-an-unknown-author__fb624e7b.jpg,fb624e7b-61ac-4958-a284-4917db64a7b2,Image from an alchemical manuscript by an unknown author.,,ca. 1725,1000,787,dragons,ok
phenakistoscope__71170693.jpg,71170693-9866-4530-be81-d1e93c301869,Phenakistoscope,,1833,669,667,dragons,ok
section-of-the-ripley-scroll__5506f4ba.jpg,5506f4ba-918a-44a7-a212-7a18bd11112d,Section of the Ripley Scroll,,ca. 1600,530,800,dragons,ok
and-he-seized-the-dragon__c52ddbfa.jpg,c52ddbfa-5380-49a7-bb71-574a12a768c2,And he seized the dragon,,ca. 1725,630,799,dragons,ok
circulation-of-ch-i__e1d6efc7.jpg,e1d6efc7-6521-4498-92ad-5e690389507f,Circulation of Ch'i,,1886,805,1800,dragons,ok
dante-and-virgil-witnessing-vanno-fucci-the-pillager-of-a-ch__61b7f38c.jpg,61b7f38c-1f4d-47de-9a70-c7c1d5bc3987,"Dante and Virgil witnessing Vanno Fucci, the pillager of a church in Pistoia, being attacked by the monster Cacus",,1444–1450,1024,563,"dragons,hell",ok
untitled__1d1a6ae6.jpg,1d1a6ae6-e1e6-42e7-8c44-d1495b0fe912,,Master of San Miniato,15th century,600,789,dragons,ok
untitled__77deead1.jpg,77deead1-34d7-4db3-a3f3-5f04ea530b7d,,Master of San Miniato,15th century,600,842,dragons,ok
winged-dragon__44a84eb3.jpg,44a84eb3-7cf1-4c96-9933-8f71da89d304,Winged Dragon,Edward Topsell,1658,599,429,dragons,ok
untitled__3042a3c0.jpg,3042a3c0-b657-47ba-b82f-2d4b39eac164,,,ca. 1700,700,1094,dragons,ok
dragon-ursa-major-ursa-minor__c13c01ab.jpg,c13c01ab-8cd7-4316-8e50-c25927ee3d26,Dragon / Ursa Major / Ursa Minor,,1482,450,651,dragons,ok
untitled__675cf581.jpeg,675cf581-9562-4802-87a2-7b3a417f5031,,,1902,1637,2245,dragons,ok
untitled__8585d608.jpg,8585d608-a687-4b1b-ae21-bbd584142f27,,Arnoldus Montanus,1671,705,540,dragons,ok
the-lion-was-showing-his-teeth-but-the-chimera-had-longer-cl__fe9cd9f3.jpeg,fe9cd9f3-1d4a-4263-9f67-5bb63bad2728,"The Lion Was Showing His Teeth, but the Chimera Had Longer Claws",Jean de Bosschère,1921,1766,2480,chimera,ok
mantichora__c2f19a26.jpg,c2f19a26-8ea9-4bd2-b20a-90f64320d436,Mantichora,Edward Topsell,1658,598,354,chimera,ok
the-fatal-draught__32262d66.jpg,32262d66-5bac-4d8f-a022-deee1cb19fbf,The Fatal Draught,Wirt Sikes,1880,596,620,"ghosts,goblins",ok
shui-rhys-and-the-tylwyth-teg__404172b4.jpg,404172b4-b9dc-46e1-9602-0c66f4d1a1f2,Shui Rhys and the Tylwyth Teg,Wirt Sikes,1880,482,620,"ghosts,goblins",ok
front-cover-to-british-goblins__47459895.jpg,47459895-e593-4a00-979b-3b504f6d1af8,Front Cover to *British Goblins*,Wirt Sikes,1880,844,602,"ghosts,goblins",ok
the-fairy-frolic-at-the-cromlech__8d7f3bc2.jpg,8d7f3bc2-bf22-45a7-a559-b69255083804,The Fairy Frolic at the Cromlech,Wirt Sikes,1880,841,620,"ghosts,goblins",ok
drawing-of-pwca-in-coal__9c9d826d.jpg,9c9d826d-4b51-4d76-a91d-682bf1a0cf55,Drawing of Pwca in Coal,Wirt Sikes,1880,585,640,"ghosts,goblins",ok
shon-ap-shenkin-returns-home__c2a374c9.jpg,c2a374c9-c1e7-4299-8ba6-94e97e97cc27,Shon Ap Shenkin Returns Home,Wirt Sikes,1880,429,620,"ghosts,goblins",ok
hallowe-en-greetings__657bb713.jpg,657bb713-e32e-4581-8243-dca7c0175f31,Hallowe'en Greetings,,1928,2351,1500,"ghosts,goblins,witches",ok
death__706e8504.jpg,706e8504-1965-4a52-9fab-6ee970d7bd11,Death,Hein von Essen,1926,1235,1500,ghosts,ok
plates-of-spirit-photographs__e0bbc74a.jpg,e0bbc74a-19ae-46b5-ba82-857953f800d9,Plates of spirit photographs,Georgiana Houghton,1882,5006,3625,ghosts,ok
petit-trianon-in-the-gardens-of-versailles__fb6ae5f8.jpg,fb6ae5f8-77e2-4f45-8afb-c1bdc928a191,Petit Trianon in the Gardens of Versailles,Florent Grau,1858,3964,1948,ghosts,ok
i-stood-alone-in-my-room-holding-the-mysterious-manuscript__03b620a8.jpg,03b620a8-8a4f-4fe9-b93b-d16ec4df004f,I Stood Alone In My Room Holding The Mysterious Manuscript.,John Augustus Knapp,1895,958,1400,ghosts,ok
grave-robbers-with-death__3a9a28eb.jpg,3a9a28eb-8055-4a19-81fe-c9af18effa07,Grave Robbers with Death,Thomas Rowlandson,1775,1196,1500,ghosts,ok
cover-for-em-the-book-of-dreams-and-ghosts-em__ac37dc81.jpg,ac37dc81-3524-45f4-873b-8321d2b51468,Cover for <em>The Book of Dreams and Ghosts</em>,,1897,451,680,ghosts,ok
untitled__3bb47f6f.jpg,3bb47f6f-2f5c-475a-ae20-189f6282ffc1,,Katsushika Hokusai,,570,805,ghosts,ok
untitled__56669594.jpg,56669594-598b-4ad3-bcc8-0e3ebe691271,,Katsushika Hokusai,,570,807,ghosts,ok
untitled__58be4d97.jpg,58be4d97-6770-4487-b0e0-9ac99591ae9f,,Katsushika Hokusai,,567,807,ghosts,ok
untitled__680b33aa.jpg,680b33aa-7fef-4c00-a1a4-4080572f1c19,,Katsushika Hokusai,,570,801,ghosts,ok
untitled__e0efd202.jpg,e0efd202-8ba5-4526-920d-5a07a76d4e62,,Katsushika Hokusai,,571,799,ghosts,ok
the-spectre-rose-into-space__2f045353.jpg,2f045353-c9df-46d4-945d-cf61038d955d,The Spectre Rose Into Space.,Camille Flammarion,1894,699,1024,ghosts,ok
a-white-shadow-stopped-before-their-astonished-eyes__6808719e.jpg,6808719e-7b1d-4162-8ae4-63c47e60734b,"""A White Shadow Stopped Before Their Astonished Eyes.""",Camille Flammarion,1894,707,1024,ghosts,ok
the-sea-monk-and-the-sailor__9e765f73.jpg,9e765f73-ec30-40ca-a80d-48946687fd64,The Sea Monk and the Sailor,Utagawa Kuniyoshi,ca. 1845,552,800,ghosts,ok
in-another-moment-alice-was-through-the-glass__35936e2e.jpg,35936e2e-9336-4d40-90f5-2f8e9f30cdf8,“In Another Moment Alice Was Through the Glass”,Peter Newell,1902,642,1024,ghosts,ok
tesseracts__4ad1a660.jpg,4ad1a660-5f7c-41fe-a375-0f861df747cc,Tesseracts,Charles Howard Hinton,1904,777,1024,ghosts,ok
diagram-from-hinton-s-em-the-fourth-dimension-em-1904__8e5bc3b3.jpg,8e5bc3b3-6b23-4e31-b13c-4349fb6dd982,Diagram from Hinton’s <em>The Fourth Dimension</em> (1904).,Charles Howard Hinton,1904,850,589,ghosts,ok
diagram-from-hinton-s-em-the-fourth-dimension-em-1904__f5ca1664.jpg,f5ca1664-81d4-4ed6-84da-ef73cffb5e43,Diagram from Hinton’s <em>The Fourth Dimension</em> (1904).,Charles Howard Hinton,1904,850,1023,ghosts,ok
untitled__2f63a97d.jpg,2f63a97d-0e96-40b9-87fd-0310acf8c162,,J. H. Brown,1863,616,800,ghosts,ok
untitled__3ad93c6c.jpg,3ad93c6c-c3a2-4c40-b388-b1c8b40640f8,,J. H. Brown,1863,616,800,ghosts,ok
untitled__40d04680.jpg,40d04680-a701-4e5c-91ca-b6bfd4d13b3e,,J. H. Brown,1863,616,800,ghosts,ok
untitled__8a3e8f56.jpg,8a3e8f56-ff6e-446e-9f23-3e22d39cc5df,,J. H. Brown,1863,616,800,ghosts,ok
untitled__b3c7a9bf.jpg,b3c7a9bf-f1bd-413e-97a6-a041da975784,,J. H. Brown,1863,616,800,ghosts,ok
untitled__c9528ec4.jpg,c9528ec4-6cdc-4aa2-9c8f-ff60b095189b,,J. H. Brown,1863,616,800,ghosts,ok
mme-bisson-s-flashlight-photograph-of-19-january-1913__1a6c652c.jpg,1a6c652c-af82-451c-851e-e28e1df161b0,"Mme. Bisson's Flashlight Photograph of 19 January, 1913",Baron von Schrenck Notzing,1913,600,953,"ghosts,supernatural",ok
flashlight-photograph-by-the-author-13-march-1911__2f5b706b.jpg,2f5b706b-866a-4d60-91f1-b49ae3539c27,"Flashlight Photograph by the Author, 13 March, 1911",Baron von Schrenck Notzing,1913,600,831,"ghosts,supernatural",ok
author-s-flashlight-photograph-of-19-may-1913__3383dda5.jpg,3383dda5-04c2-423f-a231-436e7f5e17f7,"Author's Flashlight Photograph of 19 May, 1913",Baron von Schrenck Notzing,1913,600,924,"ghosts,supernatural",ok
author-s-flashlight-photograph-of-22-november-1911__3ef2314b.jpg,3ef2314b-da41-4874-aa7a-484eb5a6319a,"Author's Flashlight Photograph of 22 November, 1911",Baron von Schrenck Notzing,1913,600,605,"ghosts,supernatural",ok
whole-phantom-with-nude-medium__4fcd7e21.jpg,4fcd7e21-f0c9-4e12-8c2c-83c6653bd763,Whole Phantom With Nude Medium,Baron von Schrenck Notzing,1913,600,938,"ghosts,supernatural",ok
author-s-flashlight-photograph-of-10-september-1912__4ef1d87c.jpg,4ef1d87c-a846-487d-89fb-9d81ec4a2ad8,"Author's Flashlight Photograph of 10 September, 1912",Baron von Schrenck Notzing,1913,600,729,"ghosts,supernatural",ok
flashlight-photographs-of-21-may-1912__78150e45.jpg,78150e45-e199-4465-80b4-cdcbe6066190,"Flashlight Photographs of 21 May, 1912",Baron von Schrenck Notzing,1913,600,674,"ghosts,supernatural",ok
author-s-flashlight-photograph-of-1-june-1912__86200bdf.jpg,86200bdf-5d4e-4e1d-8a07-1b4a41008093,"Author's Flashlight Photograph of 1 June, 1912",Baron von Schrenck Notzing,1913,600,918,"ghosts,supernatural",ok
author-s-second-flashlight-photograph-21-august-1911-flashli__87f5607a.jpg,87f5607a-abc9-444f-9183-e23dcddcce05,"Author's Second Flashlight Photograph, 21 August, 1911 / Flashlight Photograph by Dr. De Fontenay",Baron von Schrenck Notzing,1913,600,577,"ghosts,supernatural",ok
first-flashlight-photograph-by-the-author__84316c94.jpg,84316c94-9d98-4e0f-ba22-844fd1b51cae,First Flashlight Photograph by the Author,Baron von Schrenck Notzing,1913,600,686,"ghosts,supernatural",ok
author-s-first-photograph-of-5-august-1912__9344a0f3.jpg,9344a0f3-8475-4460-97ec-6fcf99ab579f,"Author's First Photograph of 5 August, 1912",Baron von Schrenck Notzing,1913,602,800,"ghosts,supernatural",ok
author-s-third-flashlight-photograph-of-1-june-1912__986e39c4.jpg,986e39c4-5011-4fb6-8d31-26cdccf3021b,"Author's Third Flashlight Photograph of 1 June, 1912",Baron von Schrenck Notzing,1913,600,943,"ghosts,supernatural",ok
flashlight-photograph-by-the-author-30-december-1911__91b7c047.jpg,91b7c047-5cf2-4aff-95f5-911f4fc9fded,"Flashlight Photograph by the Author, 30 December, 1911",Baron von Schrenck Notzing,1913,600,798,"ghosts,supernatural",ok
mme-bisson-s-flashlight-photograph-of-2-may-1913__c1c99b9a.jpg,c1c99b9a-93ec-44d7-a763-dc7e4ade5e83,"Mme. Bisson's Flashlight Photograph of 2 May, 1913",Baron von Schrenck Notzing,1913,587,1024,"ghosts,supernatural",ok
flashlight-photograph-by-the-author-7-june-1911__e81c05cd.jpg,e81c05cd-e253-46fe-a9d9-f4775bb63f1a,"Flashlight Photograph by the Author, 7 June, 1911",Baron von Schrenck Notzing,1913,600,737,"ghosts,supernatural",ok
author-s-flashlight-photograph-of-30-november-1912__f583e2c8.jpg,f583e2c8-85bf-48e3-a98c-bb46fa2a2a76,"Author's Flashlight Photograph of 30 November, 1912",Baron von Schrenck Notzing,1913,600,832,"ghosts,supernatural",ok
composite-photograph-in-two-poses-group-in-open-air__5e484b0b.jpg,5e484b0b-6f37-4c13-9cc7-fd88e434571e,Composite Photograph in Two Poses / Group in Open Air,,1897,2072,3084,ghosts,ok
hallowe-en__1436e868.jpg,1436e868-5206-441d-82dd-c4dd592ebc58,Hallowe'en,,ca. 1910,3972,6369,"ghosts,witches",ok
hallowe-en__305ee578.jpg,305ee578-56b3-4001-abb0-924384566606,Hallowe'en,,ca. 1908,1920,1212,"ghosts,witches",ok
hallowe-en-faces__39ae7941.jpg,39ae7941-b923-4651-aa32-80d9558ddb6b,Hallowe'en Faces!,,ca. 1913,1676,1098,ghosts,ok
with-best-wishes-for-hallowe-en__65a00790.jpg,65a00790-74fa-4628-8adc-3b0c2bc99d78,With Best Wishes for Hallowe'en,,1908,959,1500,ghosts,ok
a-merry-hallowe-en__6b1faddb.jpg,6b1faddb-bdb6-4de3-a046-5685f7a9cde1,A Merry Hallowe'en,Ellen H. Clapsaddle,1909,2312,1500,"ghosts,witches",ok
hallowe-en__7fe76c60.jpg,7fe76c60-f219-4295-a51f-6d34f2109bc8,Hallowe'en,Bernhardt Wall,1903,951,1500,ghosts,ok
halloween__7e5bab10.jpg,7e5bab10-3786-4729-abc4-163ebad78ff4,Halloween,,ca. 1910,1240,1920,"ghosts,witches",ok
hallowe-en__7a086a2f.jpg,7a086a2f-4724-469f-955b-ed1350a319bc,Hallowe'en,,ca. 1908,1679,1066,"ghosts,witches",ok
jolly-hallowe-en__9e4f004b.jpg,9e4f004b-48ff-4159-bdcd-9b9d7d423e75,Jolly Hallowe'en,,ca. 1910,760,488,"ghosts,witches",ok
untitled__9487e498.jpg,9487e498-3be4-477e-bfd5-97c02d67c9b2,,,ca. 1913,1688,1118,"ghosts,witches",ok
oct-31st-all-hallowe-en-greetings__b287b6cc.jpeg,b287b6cc-90e0-479c-8d50-302131293a32,Oct 31st: All Hallowe'en Greetings,,ca. 1908,1846,1196,"ghosts,witches",ok
jolly-halloween__d01786cf.jpg,d01786cf-47e3-4816-9288-8306b7bac218,Jolly Halloween,,1907,949,1500,"ghosts,witches",ok
hallowe-en-greetings__df25358d.jpg,df25358d-0a35-4225-8392-806e07730d1c,Hallowe'en Greetings,,1913,2346,1500,"ghosts,witches",ok
hallowe-en-greeting__d0394f23.jpg,d0394f23-ab27-42d4-ae34-d13bbe75e98c,Hallowe'en greeting,,1912,932,1500,"ghosts,witches",ok
hallowe-en-morning__f3180d90.jpg,f3180d90-d9eb-4af4-9f1e-4ecde4e2e699,Hallowe'en Morning,,ca. 1912,2366,1500,"ghosts,witches",ok
the-apparition__d82b2533.jpg,d82b2533-723a-4f87-9b5c-a1abe7eb0fc2,The Apparition,,1897,452,646,"ghostly,supernatural",ok
mount-prodigal-gloucester-county-virginia__2c7a3d3d.jpg,2c7a3d3d-8285-4536-a0c7-a28d935221d5,"""Mount Prodigal"", Gloucester County, Virginia",,,800,638,ghostly,ok
a-girl-with-flowers-a-family-appearing-behind__7f7e50ea.jpg,7f7e50ea-1e38-44a0-85a3-576189b7d2eb,"A girl with flowers, a family appearing behind.",,ca. 1905,800,646,ghostly,ok
prodigious-warnings-concerning-the-city-of-jerusalem__62eba208.jpg,62eba208-09ce-47d7-8528-2bf58933175f,Prodigious warnings concerning the city of Jerusalem,,1559,2634,2938,supernatural,ok
prodigious-tempest-that-fell-upon-milan__6c433d3c.jpg,6c433d3c-49bf-4147-bf4c-fe6576849d4d,Prodigious tempest that fell upon Milan,,1559,2594,2920,supernatural,ok
a-young-virgin-who-was-riding-on-horseback-struck-by-a-thund__e4adddf1.jpg,e4adddf1-318c-477d-a026-8172f8ad2857,"A young virgin, who was riding on horseback, struck by a thunderbolt",,1559,2793,2998,supernatural,ok
prodigious-visions-with-several-memorable-examples-of-phanto__f013aafe.jpg,f013aafe-9e66-456c-a639-a85b6e9d84c2,"Prodigious visions, with several memorable examples of phantoms",,1559,2608,2937,supernatural,ok
a-king-who-was-so-fat-that-he-had-his-fat-sucked-out-by-leec__4d8278f2.jpg,4d8278f2-8044-4bda-b91a-e5e460aa275a,A king who was so fat that he had his fat sucked out by leeches,,1559,2634,2959,supernatural,ok
two-christian-princesses-who-could-not-be-harmed-by-fire__65af254a.jpg,65af254a-ce1a-4dce-912f-90058c48feca,Two Christian Princesses who could not be harmed by fire,,1559,2667,2969,supernatural,ok
the-roots-of-the-baara__af9a9c99.jpg,af9a9c99-a326-4ad8-8b08-0ce044ce2669,The roots of the Baara,,1559,2618,2855,supernatural,ok
a-tupilak-frightening-a-man-to-death-in-his-kayak__c8355dd9.jpg,c8355dd9-05ea-4fcb-aa0b-ca832871736f,A tupilak frightening a man to death in his kayak,Knud Rasmussen,1913,1535,1007,supernatural,ok
spirit-of-the-renegade-monk__00c8ccff.jpg,00c8ccff-2859-4b1c-bd61-4c2ad163e6d7,Spirit of the Renegade Monk,Katsukawa Shunsho,1783,832,900,supernatural,ok
dream__1e6a5ec0.jpg,1e6a5ec0-3ba7-44f4-b705-4f7cb83fa98c,Dream,Odilon Redon,1878-82,706,1024,supernatural,ok
the-dream-of-pilate-s-wife__f1ec7198.jpg,f1ec7198-b0b5-4857-9f89-231c6cdf0e88,The Dream of Pilate’s Wife,Gustave Doré,ca. 1879,800,543,supernatural,ok
the-apparition__4fca2546.jpg,4fca2546-038b-49a5-9b40-913a90e1fa32,The Apparition,,1897,1897,2676,supernatural,ok
i-had-walled-the-monster-up-within-the-tomb-the-black-cat__d54ecadd.jpg,d54ecadd-34ea-4a60-9ff4-fef9fcc592a8,"""I had walled the monster up within the tomb!"" (The Black Cat)",Harry Clarke,1919,531,700,supernatural,ok
the-witches-at-the-walnut-tree-of-benevento__793c1848.jpg,793c1848-9da7-4887-a18e-17db14b6d02c,The Witches at the Walnut Tree of Benevento,Guglielmo della Porta,ca. 1534–77,3555,1764,witches,ok
wooden-spanish-puppets__d4eef827.jpg,d4eef827-0b42-464d-a3b7-203cd0d9d0a4,Wooden Spanish Puppets,,1920,3015,2481,witches,ok
yellow-throated-vireo-vireo-flavifrons__0ec846a9.jpg,0ec846a9-78b2-4f7d-ba01-6319925c2a1d,Yellow-Throated Vireo (*Vireo Flavifrons*),,1897,1400,909,"witchcraft,witches",ok
i-am-the-witch-of-the-north__d22f21d6.jpg,d22f21d6-5ede-499c-bd44-1315122473a0,"""I Am the Witch of the North.""",W. W. Denslow,1900,897,1200,witches,ok
shipton-s-prophecies__096252ca.jpg,096252ca-d6c4-48fb-a4f4-bbaedfd2ff1a,Shipton's Prophecies,Robert Cruikshank,1823,830,1268,witches,ok
mother-shipton__bc943bfd.jpg,bc943bfd-cf82-417b-83a5-a2dc522c725a,Mother Shipton,,1686,712,800,witches,ok
hallowe-en-greeting__2e8d5368.jpg,2e8d5368-f385-4edd-9671-72fd63bab025,Hallowe-'en Greeting,,ca. 1913,760,488,witches,ok
on-hallowe-en__235bc0b1.jpg,235bc0b1-7c2e-4aa3-b693-14a319708339,On Hallowe'en,,ca. 1910,760,492,"witchcraft,witches",ok
happy-hallowe-en__4a44d282.jpg,4a44d282-b59d-410a-964c-90dfb9fa69ac,Happy Hallowe'en,,1909,2332,1500,witches,ok
hallowe-en__7deade91.jpg,7deade91-786d-4669-8128-f3b457620a79,Hallowe'en,,ca. 1910,490,760,witches,ok
the-joys-of-hallowe-en__843485f7.jpg,843485f7-7a76-4bbc-bdf4-34b57eea0f91,The Joys of Hallowe'en,,ca. 1910,1198,1920,witches,ok
may-luck-and-love-meet-you-on-all-hallowe-en__0ad537d7.jpg,0ad537d7-0d8b-4e97-aa4d-bef51b792d52,May Luck and Love Meet you on All Hallowe'en,,ca. 1912,1229,1920,witches,ok
hallowe-en-precautions__b3296c31.jpg,b3296c31-17da-491b-b43d-f07b76e47afb,Hallowe'en Precautions,,ca. 1910,760,484,witches,ok
hallowe-en__d2907d3d.jpg,d2907d3d-2206-46d6-b21c-46ab0182aa1d,Hallowe'en,,1910,760,496,witches,ok
on-halloween-we-ll-steal-the-gate-and-kilter-everything-that__dfbc2bf2.jpg,dfbc2bf2-b1aa-4e72-b8eb-ef80da10142e,On Halloween We'll Steal the Gate and Kilter Everything Thats Straight,,ca. 1910,2349,1500,witches,ok
halloween-greetings__f652a817.jpg,f652a817-5fae-4a8f-8fc6-8533a5373a5d,Halloween Greetings,,ca. 1912,2414,1500,witches,ok
merry-hallowe-en__f15748f8.jpg,f15748f8-0830-4f0b-ab95-bc719b9f4a71,Merry Hallowe'en,,ca. 1910,1920,1228,witches,ok
universal-figure-of-the-divine-comedy__23667faf.jpg,23667faf-8bc0-44cc-b070-a6103b9f12d3,Universal Figure of The Divine Comedy,Michelangelo Caetani,1855,7551,10282,hell,ok
plan-of-hell-and-dante-s-journey__c4e960a9.jpg,c4e960a9-99d3-47cb-bfd8-75c857fac99d,Plan of Hell and Dante’s Journey,Michelangelo Caetani,1855,7528,10200,hell,ok
cross-section-of-hell__4bbf5e12.jpg,4bbf5e12-0d03-4fa6-a9ce-25ebe9882726,Cross Section of Hell,Michelangelo Caetani,1855,10232,7544,hell,ok
the-order-of-purgatory__4a591bc1.jpg,4a591bc1-7b7f-4300-b70e-61dba4956e52,The Order of Purgatory,Michelangelo Caetani,1855,10176,7512,hell,ok
the-order-of-paradise__1a20b8c8.jpg,1a20b8c8-8e08-4f27-ba6a-b92790e81a99,The Order of Paradise,Michelangelo Caetani,1855,7626,10264,hell,ok
universal-figure-of-the-divine-comedy__3cf98655.jpg,3cf98655-f654-46fd-bd8d-9068907b94ee,Universal Figure of The Divine Comedy,Michelangelo Caetani; Monte Cassino Abbey,1872,4705,6344,hell,ok
plan-of-hell-and-dante-s-journey__29b87ac5.jpg,29b87ac5-4b4e-49cd-af89-cd1fb9b84f83,Plan of Hell and Dante’s Journey,Michelangelo Caetani; Monte Cassino Abbey,1872,4718,6305,hell,ok
cross-section-of-hell__124ffd8d.jpg,124ffd8d-b4e0-47c4-b24d-bd8a0f2ed95c,Cross Section of Hell,Michelangelo Caetani; Monte Cassino Abbey,1872,6335,4621,hell,ok
the-order-of-purgatory__5e4b2575.jpg,5e4b2575-301b-4e24-8a74-a0b9a3b2715b,The Order of Purgatory,Michelangelo Caetani; Monte Cassino Abbey,1872,6325,4720,hell,ok
the-order-of-paradise__710def6c.jpg,710def6c-ff0f-49d6-9c77-dbded91bbc13,The Order of Paradise,Michelangelo Caetani; Monte Cassino Abbey,1872,4745,6320,hell,ok
universal-figure-of-the-divine-comedy__42d21a93.jpg,42d21a93-2478-4052-abb4-6eaae1ab97be,Universal Figure of the Divine Comedy,Michelangelo Caetani,1872,1126,1500,hell,ok
inferno-canto-xxxiii-1865-heads-frozen-in-the-lake-of-cocytu__5a0cf6cc.jpg,5a0cf6cc-2042-43b4-a3a9-2a9d1ec05612,"*Inferno*, Canto XXXIII*, 1865. Heads frozen in the lake of Cocytus.",Luigi Ademollo,1865,1000,1349,hell,ok
inferno-canto-xxxiv-dante-and-virgil-emerge-from-hell-and-se__5f4b2ee5.jpg,5f4b2ee5-cc45-4607-b1a7-7fc4e5ac1a75,"*Inferno*, Canto XXXIV: Dante and Virgil emerge from Hell and see the stars.",,ca. 1370,1273,1307,hell,ok
